id,node_id,penguin_rfid,weight,created_at
1,956f902a-9d55-46a5-bcd1-98e96c112e47,3226.14,1748338922
1,dd9ee9c1-7540-4f23-a13b-0b6c31aa5f7c,3166.18,1747753394
3,9fe4afe8-2f15-4d24-9aed-11ef7b82b470,2954.61,1747403603
2,f2f158fa-8652-4a7b-8760-40b9769cf14b,3883.74,1748075017
3,9fe4afe8-2f15-4d24-9aed-11ef7b82b470,2728.0,1747562350
3,f2f158fa-8652-4a7b-8760-40b9769cf14b,3106.03,1748035906
1,fb612298-be77-4420-b258-487fb112036b,4083.15,1747932437
1,e40bd6ee-b441-48c1-a7ce-40aa04dca35b,3729.01,1748354810
3,84a10e47-287b-4d44-89e5-66405381916e,2544.39,1747976865
2,467defe3-b04a-4185-b642-3d9861c99985,2671.09,1748385123
2,e40bd6ee-b441-48c1-a7ce-40aa04dca35b,2913.2,1747673405
1,956f902a-9d55-46a5-bcd1-98e96c112e47,2935.37,1747421636
1,76b0f3c1-756b-4e69-abbf-9c2055b6653d,3302.08,1748045613
2,76b0f3c1-756b-4e69-abbf-9c2055b6653d,3698.57,1747810213
1,e40bd6ee-b441-48c1-a7ce-40aa04dca35b,3463.89,1747991408
1,467defe3-b04a-4185-b642-3d9861c99985,3026.73,1747742940
3,84a10e47-287b-4d44-89e5-66405381916e,2950.7,1748090394
2,956f902a-9d55-46a5-bcd1-98e96c112e47,2636.91,1748220126
2,84a10e47-287b-4d44-89e5-66405381916e,3656.44,1747973476
1,e40bd6ee-b441-48c1-a7ce-40aa04dca35b,3405.97,1748161492
1,84a10e47-287b-4d44-89e5-66405381916e,2875.46,1747517327
1,956f902a-9d55-46a5-bcd1-98e96c112e47,3616.6,1747936244
1,9999,3000.0,1748402045
1,9999,3000.0,1748402065
1,9999,3000.0,1748402103
